myear,oem,model,gear_box,seats,steering_type,no_of_cylinder,super_charger,top_speed,max_power_delivered,max_torque_delivered,feature_score,selling_price
2019,hyundai,hyundai venue,6 speed,5,power,4,0,165,88.7,220.0,22,1021000.0
2021,hyundai,hyundai verna,6 speed,5,power,4,1,165,113.45,250.0,22,1485000.0
2018,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,23,1200000.0
2019,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,23,930000.0
2019,hyundai,hyundai creta,6 speed,5,power,4,1,160,126.2,259.87,23,1290000.0
2017,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,875000.0
2019,hyundai,hyundai venue,6 speed,5,power,4,0,165,88.76,219.6,21,1000000.0
2019,hyundai,hyundai creta,6 speed,5,power,4,1,165,126.2,259.87,24,1299000.0
2017,hyundai,hyundai grand i10,5 speed,5,power,3,0,151,73.97,190.24,22,446000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,874000.0
2021,hyundai,hyundai verna,6 speed,5,power,4,1,165,113.45,250.0,21,1300000.0
2022,hyundai,hyundai creta,6 speed,5,power,4,1,165,113.45,250.0,19,1265000.0
2015,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,420000.0
2015,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.2,259.9,24,478506.0
2017,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,950000.0
2013,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,22,350000.0
2013,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,299901.0
2017,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,650000.0
2013,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,22,380000.0
2017,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,540024.0
2013,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,263866.0
2016,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,780000.0
2015,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,450000.0
2015,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,800000.0
2015,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,700000.0
2013,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,23,220181.0
2014,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,21,350000.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,23,325000.0
2015,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,801000.0
2018,hyundai,hyundai verna,6 speed,5,power,4,1,165,126.2,259.87,22,1126000.0
2020,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,1478000.0
2019,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,23,1025000.0
2016,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.2,259.9,24,592170.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,23,270000.0
2017,hyundai,hyundai grand i10,5 speed,5,power,3,0,151,73.97,190.24,21,450000.0
2017,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,1050000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,850000.0
2015,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,700000.0
2012,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,22,319341.0
2018,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,869000.0
2019,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,950000.0
2014,hyundai,hyundai xcent,5 speed,5,power,3,0,156,71.01,180.4,22,300000.0
2017,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,975000.0
2014,hyundai,hyundai xcent,5 speed,5,power,3,1,156,71.0,180.4,24,230000.0
2014,hyundai,hyundai i20,6 speed,5,power,4,0,165,88.8,219.7,18,350000.0
2013,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,22,370680.0
2015,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,400000.0
2013,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,23,190000.0
2019,hyundai,hyundai creta,6 speed,5,power,4,1,165,126.2,259.87,24,1100000.0
2017,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.2,259.9,24,850000.0
2017,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,600000.0
2015,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,23,418639.0
2012,hyundai,hyundai i20,6 speed,5,power,4,0,165,90.0,22.4,22,250000.0
2015,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,22,295000.0
2017,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,900000.0
2017,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,520000.0
2013,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,263866.0
2013,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,22,350000.0
2018,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,1075000.0
2014,hyundai,hyundai verna,4 speed,5,power,4,1,190,126.32,259.8,21,500000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,865000.0
2019,hyundai,hyundai creta,6 speed,5,power,4,1,165,126.2,259.87,24,1600000.0
2015,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,350000.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,23,225000.0
2018,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,900000.0
2015,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,800000.0
2013,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,250000.0
2018,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,23,1250000.0
2015,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,280000.0
2018,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,725000.0
2018,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,730000.0
2013,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,23,190000.0
2016,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,450000.0
2017,hyundai,hyundai grand i10,5 speed,5,power,3,0,151,73.97,190.24,21,350000.0
2019,hyundai,hyundai venue,6 speed,5,power,4,0,165,88.76,219.6,21,900000.0
2013,hyundai,hyundai i20,6 speed,5,power,4,0,165,88.8,219.7,18,400000.0
2013,hyundai,hyundai i20,6 speed,5,power,4,0,165,88.76,219.6,19,300000.0
2014,hyundai,hyundai xcent,5 speed,5,power,3,1,156,71.0,180.4,24,300000.0
2014,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,310000.0
2014,hyundai,hyundai elantra,6 speed,5,power,4,1,191,126.24,259.87,22,525000.0
2016,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,21,350000.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,250000.0
2015,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,500000.0
2016,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,23,400000.0
2010,hyundai,hyundai i20,6 speed,5,power,4,0,165,90.0,22.4,22,150000.0
2013,hyundai,hyundai elantra,6 speed,5,power,4,1,191,126.24,259.87,23,280000.0
2014,hyundai,hyundai xcent,5 speed,5,power,3,1,156,71.0,180.4,24,350000.0
2014,hyundai,hyundai xcent,5 speed,5,power,3,1,156,71.0,180.4,24,300000.0
2017,hyundai,hyundai grand i10,5 speed,5,power,3,0,151,73.97,190.24,21,400000.0
2014,hyundai,hyundai santa fe,6 speed,7,power,4,1,182,194.3,436.39,22,800000.0
2013,hyundai,hyundai elantra,6 speed,5,power,4,1,191,126.24,259.87,22,390000.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,350000.0
2014,hyundai,hyundai elantra,6 speed,5,power,4,1,191,126.24,259.87,22,350000.0
2017,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.2,259.9,24,820000.0
2016,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,550000.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,23,400000.0
2019,hyundai,hyundai creta,6 speed,5,power,4,1,165,126.2,259.87,24,1350000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,800000.0
2015,hyundai,hyundai xcent,5 speed,5,power,3,1,156,71.0,180.4,24,288653.0
2015,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,23,700000.0
2017,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,950000.0
2018,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,760000.0
2013,hyundai,hyundai i20,6 speed,5,power,4,0,165,88.76,219.6,18,150000.0
2013,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,23,200000.0
2016,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,375000.0
2014,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,22,450000.0
2014,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,21,500000.0
2013,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,22,380000.0
2014,hyundai,hyundai verna,4 speed,5,power,4,1,190,126.32,259.8,21,525000.0
2013,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,300000.0
2021,hyundai,hyundai i20,6 speed,5,power,4,1,165,98.63,240.26,23,1143000.0
2019,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.76,224.0,22,704000.0
2013,hyundai,hyundai verna,4 speed,5,power,4,0,165,126.3,259.9,16,304000.0
2015,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,650000.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,280000.0
2020,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,23,960000.0
2014,hyundai,hyundai verna,4 speed,5,power,4,0,165,126.3,259.9,16,550000.0
2017,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.2,259.9,24,650000.0
2014,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,23,400000.0
2013,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,22,350000.0
2015,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,750000.0
2015,hyundai,hyundai xcent,5 speed,5,power,3,1,156,71.0,180.4,24,400000.0
2019,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,23,1393000.0
2014,hyundai,hyundai elantra,6 speed,5,power,4,1,191,126.24,259.87,22,475000.0
2020,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,1000001.0
2017,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,448000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,827300.0
2017,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,785000.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,23,310000.0
2015,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,500000.0
2017,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,975000.0
2020,hyundai,hyundai creta,6 speed,5,power,4,1,165,113.45,250.0,20,1025000.0
2016,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,500000.0
2015,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,700000.0
2014,hyundai,hyundai xcent,5 speed,5,power,3,1,156,71.0,180.4,24,350000.0
2017,hyundai,hyundai elantra,6 speed,5,power,4,1,191,126.2,259.88,24,1175000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,800000.0
2015,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,530000.0
2015,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,23,420000.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,23,250000.0
2021,hyundai,hyundai creta,6 speed,5,power,4,1,165,113.45,250.0,21,1563030.0
2019,hyundai,hyundai creta,6 speed,5,power,4,1,165,126.2,259.87,24,1050000.0
2019,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,1300000.0
2017,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,650000.0
2015,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,23,270000.0
2014,hyundai,hyundai santa fe,6 speed,7,power,4,1,182,194.3,436.39,22,875000.0
2014,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,400000.0
2017,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,800000.0
2018,hyundai,hyundai grand i10,5 speed,5,power,3,0,151,73.97,190.24,21,425000.0
2017,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,800000.0
2015,hyundai,hyundai i20 active,6 speed,5,power,4,1,165,88.73,220.0,24,448000.0
2015,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,1050000.0
2016,hyundai,hyundai tucson,6 speed,5,power,4,1,165,183.0,400.0,22,1070000.0
2015,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,976893.0
2013,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,235038.0
2021,hyundai,hyundai venue,6 speed,5,power,4,1,165,98.6,240.26,23,1100000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,23,925000.0
2017,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,587409.0
2021,hyundai,hyundai verna,6 speed,5,power,4,1,165,113.45,250.0,21,1000000.0
2017,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,497000.0
2014,hyundai,hyundai xcent,5 speed,5,power,3,1,156,71.0,180.4,24,300000.0
2015,hyundai,hyundai verna,4 speed,5,power,4,1,190,126.32,259.8,21,575000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,740000.0
2016,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,500000.0
2014,hyundai,hyundai i20,6 speed,5,power,4,0,165,88.76,219.6,19,295000.0
2014,hyundai,hyundai xcent,5 speed,5,power,3,0,156,71.01,180.4,22,225000.0
2013,hyundai,hyundai verna,6 speed,5,power,4,0,162,88.7,219.7,24,350000.0
2019,hyundai,hyundai venue,6 speed,5,power,4,0,165,88.76,219.6,21,845000.0
2018,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,1230000.0
2021,hyundai,hyundai venue,6 speed,5,power,4,1,165,98.6,240.26,23,1063000.0
2017,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,874000.0
2014,hyundai,hyundai verna,4 speed,5,power,4,1,190,126.32,259.8,21,450000.0
2014,hyundai,hyundai elantra,6 speed,5,power,4,1,191,126.24,259.87,22,700000.0
2019,hyundai,hyundai verna,6 speed,5,power,4,1,165,126.2,259.87,23,1100000.0
2013,hyundai,hyundai i20,6 speed,5,power,4,0,165,88.76,219.6,19,294922.0
2019,hyundai,hyundai venue,6 speed,5,power,4,0,165,88.76,219.6,21,928000.0
2019,hyundai,hyundai verna,6 speed,5,power,4,1,165,126.2,259.87,22,995142.0
2020,hyundai,hyundai creta,6 speed,5,power,4,1,165,113.45,250.0,20,1144000.0
2019,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,1100000.0
2017,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.2,259.9,24,825000.0
2014,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,22,440183.0
2021,hyundai,hyundai venue,6 speed,5,power,4,1,165,98.6,240.26,23,1012000.0
2018,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,1218000.0
2019,hyundai,hyundai verna,6 speed,5,power,4,1,165,126.2,259.87,24,1052000.0
2014,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,392497.0
2018,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,1253000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,650000.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,240000.0
2012,hyundai,hyundai verna,4 speed,5,power,4,0,165,126.3,259.9,16,270000.0
2014,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,364399.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,270000.0
2015,hyundai,hyundai xcent,5 speed,5,power,3,1,156,71.0,180.4,23,300000.0
2018,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,837000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,700000.0
2014,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,21,400000.0
2019,hyundai,hyundai verna,6 speed,5,power,4,1,165,126.2,259.87,22,1300000.0
2018,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,800000.0
2013,hyundai,hyundai verna,4 speed,5,power,4,0,165,126.3,259.9,16,300000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,750000.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,263866.0
2019,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,23,900000.0
2018,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,775000.0
2015,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,23,280000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,675000.0
2020,hyundai,hyundai verna,6 speed,5,power,4,1,165,113.45,250.0,21,1250000.0
2015,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,23,550000.0
2015,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,23,400000.0
2017,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,950000.0
2015,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,700000.0
2018,hyundai,hyundai xcent,5 speed,5,power,3,1,156,73.97,190.25,21,400000.0
2015,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,350000.0
2018,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,770000.0
2014,hyundai,hyundai verna,4 speed,5,power,4,0,165,126.3,259.9,16,400000.0
2015,hyundai,hyundai i20 active,6 speed,5,power,4,1,165,88.73,220.0,24,440000.0
2014,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,22,500000.0
2014,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,22,550000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,850000.0
2014,hyundai,hyundai santa fe,6 speed,7,power,4,1,182,194.3,436.39,22,575000.0
2020,hyundai,hyundai creta,6 speed,5,power,4,1,165,113.45,250.0,20,1090000.0
2013,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,22,380000.0
2017,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,850000.0
2017,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,465000.0
2013,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,22,350000.0
2017,hyundai,hyundai creta,6 speed,5,power,4,1,165,126.2,259.9,24,950000.0
2014,hyundai,hyundai xcent,5 speed,5,power,3,1,156,71.0,180.4,24,300000.0
2014,hyundai,hyundai xcent,5 speed,5,power,3,1,156,71.0,180.4,24,280000.0
2013,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,22,370000.0
2013,hyundai,hyundai elantra,6 speed,5,power,4,1,191,126.24,259.87,22,375000.0
2014,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,23,300000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,850000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,1000000.0
2013,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,22,450000.0
2014,hyundai,hyundai xcent,5 speed,5,power,3,0,156,71.01,180.4,22,250000.0
2017,hyundai,hyundai verna,6 speed,5,power,4,1,165,126.2,259.87,22,650000.0
2018,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,600000.0
2015,hyundai,hyundai i20 active,6 speed,5,power,4,1,165,88.73,220.0,24,400000.0
2016,hyundai,hyundai verna,4 speed,5,power,4,1,190,126.2,259.9,24,830000.0
2017,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,850000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,800000.0
2013,hyundai,hyundai i20,6 speed,5,power,4,0,165,88.76,219.6,20,320000.0
2020,hyundai,hyundai creta,6 speed,5,power,4,1,165,113.45,250.0,21,1550000.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,330000.0
2017,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,600000.0
2016,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,900000.0
2015,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,500000.0
2015,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,650000.0
2015,hyundai,hyundai elantra,6 speed,5,power,4,1,191,126.2,259.88,23,800000.0
2014,hyundai,hyundai elantra,6 speed,5,power,4,1,191,126.24,259.87,22,400000.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,325000.0
2016,hyundai,hyundai tucson,6 speed,5,power,4,1,165,182.46,400.11,25,1000000.0
2015,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,450000.0
2015,hyundai,hyundai elantra,6 speed,5,power,4,1,191,126.2,259.88,23,500000.0
2021,hyundai,hyundai creta,6 speed,5,power,4,1,165,113.45,250.0,19,1350000.0
2014,hyundai,hyundai xcent,5 speed,5,power,3,1,156,71.0,180.4,23,220000.0
2015,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,750000.0
2013,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,270000.0
2014,hyundai,hyundai i20,6 speed,5,power,4,0,165,88.76,219.6,19,330000.0
2013,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,22,400000.0
2014,hyundai,hyundai verna,6 speed,5,power,4,0,165,88.7,219.9,22,325000.0
2014,hyundai,hyundai xcent,5 speed,5,power,3,0,156,71.01,180.4,22,240000.0
2015,hyundai,hyundai i20 active,6 speed,5,power,4,1,165,88.73,220.0,24,390000.0
2017,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,950000.0
2018,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,870000.0
2012,hyundai,hyundai elantra,6 speed,5,power,4,1,191,126.24,259.87,23,300000.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,265000.0
2022,hyundai,hyundai creta,6 speed,5,power,4,1,165,113.45,250.0,20,1200000.0
2013,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,22,500000.0
2021,hyundai,hyundai creta,6 speed,5,power,4,1,165,113.45,250.0,19,1280000.0
2013,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,22,400000.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,24,260000.0
2014,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,450000.0
2015,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,400000.0
2017,hyundai,hyundai grand i10,5 speed,5,power,3,0,151,73.97,190.24,21,300000.0
2019,hyundai,hyundai verna,6 speed,5,power,4,1,165,126.2,259.87,22,1000000.0
2015,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,24,425000.0
2013,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,22,350000.0
2018,hyundai,hyundai verna,6 speed,5,power,4,1,165,126.2,259.87,24,757441.0
2019,hyundai,hyundai venue,6 speed,5,power,4,0,165,88.76,219.6,21,858127.0
2018,hyundai,hyundai verna,6 speed,5,power,4,1,165,126.2,259.87,22,879301.0
2014,hyundai,hyundai verna,6 speed,5,power,4,1,190,126.32,259.8,22,390959.0
2015,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,23,300000.0
2018,hyundai,hyundai i20,6 speed,5,power,4,1,180,88.73,219.7,23,450000.0
2017,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,838000.0
2013,hyundai,hyundai elantra,6 speed,5,power,4,1,191,126.24,259.87,22,479260.0
2014,hyundai,hyundai grand i10,5 speed,5,power,3,0,157,70.0,160.0,23,314245.0
2015,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,651121.0
2015,hyundai,hyundai creta,6 speed,5,power,4,0,165,88.7,219.7,24,689586.0
2013,hyundai,hyundai i20,6 speed,5,power,4,0,165,88.76,219.6,19,273586.0
2014,hyundai,hyundai i20,6 speed,5,power,4,0,165,88.76,219.6,19,330303.0
2021,hyundai,hyundai creta,6 speed,5,power,4,1,165,113.45,250.0,20,1076192.0
2018,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,945114.0
2015,hyundai,hyundai creta,6 speed,5,power,4,1,190,126.2,259.9,24,791620.0
